3,1,766,463,46,127,-1,-1,-1,-1
3,2,225,468,31,69,-1,-1,-1,-1
3,3,836,495,68,86,-1,-1,-1,-1
3,4,465,462,48,103,-1,-1,-1,-1
3,5,727,463,41,129,-1,-1,-1,-1
3,6,1204,457,77,178,-1,-1,-1,-1
3,7,621,512,20,46,-1,-1,-1,-1
3,8,671,473,24,75,-1,-1,-1,-1
3,9,1002,465,55,184,-1,-1,-1,-1
3,10,286,474,18,46,-1,-1,-1,-1
3,11,1087,507,81,105,-1,-1,-1,-1
3,12,911,497,44,90,-1,-1,-1,-1
3,14,1049,514,75,95,-1,-1,-1,-1
3,15,1288,473,58,152,-1,-1,-1,-1
3,16,1261,462,39,164,-1,-1,-1,-1
3,17,317,473,25,70,-1,-1,-1,-1
4,1,769,464,47,126,-1,-1,-1,-1
4,2,224,468,31,69,-1,-1,-1,-1
4,3,837,494,67,87,-1,-1,-1,-1
4,4,466,462,44,102,-1,-1,-1,-1
4,5,728,464,39,127,-1,-1,-1,-1
4,6,1204,458,70,176,-1,-1,-1,-1
4,7,622,512,19,46,-1,-1,-1,-1
4,8,671,473,25,76,-1,-1,-1,-1
4,9,1007,463,51,185,-1,-1,-1,-1
4,10,286,474,17,46,-1,-1,-1,-1
4,11,1086,507,82,105,-1,-1,-1,-1
4,12,910,496,46,91,-1,-1,-1,-1
4,14,1050,513,75,96,-1,-1,-1,-1
4,15,1288,473,58,152,-1,-1,-1,-1
4,16,1260,462,40,164,-1,-1,-1,-1
4,17,316,472,25,70,-1,-1,-1,-1
4,20,704,502,38,88,-1,-1,-1,-1
5,1,768,466,52,124,-1,-1,-1,-1
5,2,224,468,31,69,-1,-1,-1,-1
5,3,835,493,70,89,-1,-1,-1,-1
5,4,467,454,44,110,-1,-1,-1,-1
5,5,726,466,41,127,-1,-1,-1,-1
5,6,1204,457,66,177,-1,-1,-1,-1
5,7,620,512,21,46,-1,-1,-1,-1
5,8,672,469,23,80,-1,-1,-1,-1
5,9,1006,461,53,189,-1,-1,-1,-1
5,10,286,474,17,46,-1,-1,-1,-1
5,11,1088,507,80,105,-1,-1,-1,-1
5,12,909,497,40,90,-1,-1,-1,-1
5,14,1068,502,56,103,-1,-1,-1,-1
5,15,1266,468,71,156,-1,-1,-1,-1
5,16,1252,464,43,162,-1,-1,-1,-1
