3,1,148,50,106,359,-1,-1,-1,-1
3,2,12,169,24,64,-1,-1,-1,-1
3,3,135,176,19,59,-1,-1,-1,-1
3,4,102,169,27,78,-1,-1,-1,-1
3,5,35,175,23,72,-1,-1,-1,-1
4,1,154,40,105,382,-1,-1,-1,-1
4,2,14,171,27,48,-1,-1,-1,-1
4,3,140,182,18,57,-1,-1,-1,-1
4,4,108,173,26,78,-1,-1,-1,-1
4,5,37,177,24,73,-1,-1,-1,-1
4,6,143,72,55,319,-1,-1,-1,-1
5,1,151,31,112,395,-1,-1,-1,-1
5,2,17,171,23,42,-1,-1,-1,-1
5,3,142,183,17,56,-1,-1,-1,-1
6,1,152,22,118,411,-1,-1,-1,-1
6,3,147,184,14,44,-1,-1,-1,-1
6,4,116,164,37,50,-1,-1,-1,-1
6,6,143,53,68,353,-1,-1,-1,-1
7,1,156,12,124,428,-1,-1,-1,-1
8,1,171,3,122,444,-1,-1,-1,-1
9,1,182,1,127,456,-1,-1,-1,-1
9,5,25,175,16,51,-1,-1,-1,-1
10,1,203,0,122,476,-1,-1,-1,-1
10,5,23,175,16,48,-1,-1,-1,-1
11,1,217,0,130,459,-1,-1,-1,-1
12,1,212,0,160,465,-1,-1,-1,-1
13,1,222,0,168,458,-1,-1,-1,-1
13,3,94,194,14,45,-1,-1,-1,-1
14,1,239,1,169,435,-1,-1,-1,-1
14,3,89,195,14,45,-1,-1,-1,-1
14,4,109,206,17,34,-1,-1,-1,-1
14,14,237,182,24,79,-1,-1,-1,-1
15,1,284,0,143,457,-1,-1,-1,-1
15,4,110,209,15,33,-1,-1,-1,-1
15,14,249,187,24,80,-1,-1,-1,-1
16,1,283,0,158,460,-1,-1,-1,-1
16,14,255,186,25,81,-1,-1,-1,-1
16,17,175,190,20,61,-1,-1,-1,-1
16,18,127,203,16,43,-1,-1,-1,-1
17,1,250,0,210,466,-1,-1,-1,-1
17,6,195,191,26,73,-1,-1,-1,-1
17,14,259,185,23,80,-1,-1,-1,-1
17,17,179,188,19,62,-1,-1,-1,-1
17,18,130,199,17,44,-1,-1,-1,-1
17,20,147,188,21,63,-1,-1,-1,-1
18,1,279,0,188,468,-1,-1,-1,-1
18,6,197,190,23,71,-1,-1,-1,-1
18,14,260,183,24,80,-1,-1,-1,-1
18,17,181,186,19,62,-1,-1,-1,-1
18,18,130,196,18,46,-1,-1,-1,-1
18,20,148,185,22,63,-1,-1,-1,-1
19,1,284,0,193,472,-1,-1,-1,-1
19,6,199,189,24,73,-1,-1,-1,-1
19,14,262,183,24,79,-1,-1,-1,-1
19,17,182,184,20,64,-1,-1,-1,-1
19,18,131,194,19,47,-1,-1,-1,-1
20,1,257,0,220,475,-1,-1,-1,-1
20,6,201,189,24,73,-1,-1,-1,-1
20,14,264,182,24,80,-1,-1,-1,-1
20,17,183,184,21,64,-1,-1,-1,-1
20,20,153,185,20,63,-1,-1,-1,-1
21,1,265,0,213,476,-1,-1,-1,-1
21,6,203,189,25,73,-1,-1,-1,-1
21,14,266,182,24,79,-1,-1,-1,-1
21,17,187,185,19,63,-1,-1,-1,-1
21,20,155,184,22,65,-1,-1,-1,-1
22,1,273,0,212,477,-1,-1,-1,-1
22,6,205,190,25,72,-1,-1,-1,-1
22,14,268,181,24,81,-1,-1,-1,-1
22,17,189,185,20,64,-1,-1,-1,-1
22,20,157,184,23,64,-1,-1,-1,-1
22,21,299,198,18,51,-1,-1,-1,-1
23,1,284,0,211,479,-1,-1,-1,-1
23,6,207,190,26,72,-1,-1,-1,-1
23,14,269,183,25,80,-1,-1,-1,-1
24,1,312,1,213,477,-1,-1,-1,-1
25,1,308,1,237,477,-1,-1,-1,-1
26,1,315,0,244,479,-1,-1,-1,-1
27,1,306,0,258,479,-1,-1,-1,-1
28,1,292,0,286,479,-1,-1,-1,-1
28,18,108,201,14,42,-1,-1,-1,-1
29,1,283,0,305,479,-1,-1,-1,-1
29,6,209,192,24,71,-1,-1,-1,-1
29,17,193,186,20,64,-1,-1,-1,-1
29,18,106,202,15,41,-1,-1,-1,-1
