3,1,1689,389,152,341,-1,-1,-1,0
3,2,0,317,125,587,-1,-1,-1,0
3,3,1295,463,64,195,-1,-1,-1,0
3,4,1260,539,57,118,-1,-1,-1,0
3,5,119,507,77,234,-1,-1,-1,0
3,6,1884,389,35,178,-1,-1,-1,0
3,7,859,520,41,107,-1,-1,-1,0
3,8,266,458,91,245,-1,-1,-1,0
3,9,273,456,54,122,-1,-1,-1,0
3,10,546,395,73,110,-1,-1,-1,0
3,12,973,550,38,52,-1,-1,-1,0
4,1,1692,389,146,342,-1,-1,-1,0
4,2,0,298,129,604,-1,-1,-1,0
4,3,1298,464,60,194,-1,-1,-1,0
4,4,1262,537,54,120,-1,-1,-1,0
4,5,119,508,77,234,-1,-1,-1,0
4,6,1882,387,37,181,-1,-1,-1,0
4,7,858,521,42,105,-1,-1,-1,0
4,8,271,459,87,245,-1,-1,-1,0
4,9,275,457,54,122,-1,-1,-1,0
4,10,547,395,71,108,-1,-1,-1,0
4,12,973,552,37,50,-1,-1,-1,0
5,1,1686,389,149,343,-1,-1,-1,0
5,2,0,252,134,655,-1,-1,-1,0
5,3,1299,463,65,195,-1,-1,-1,0
5,4,1266,536,48,122,-1,-1,-1,0
5,5,119,508,79,234,-1,-1,-1,0
5,6,1882,382,37,191,-1,-1,-1,0
5,7,859,521,41,103,-1,-1,-1,0
5,8,264,458,94,246,-1,-1,-1,0
6,1,1686,389,146,346,-1,-1,-1,0
6,2,0,242,145,663,-1,-1,-1,0
6,3,1300,462,66,197,-1,-1,-1,0
6,4,1269,539,47,120,-1,-1,-1,0
6,5,121,507,78,235,-1,-1,-1,0
6,6,1879,376,40,200,-1,-1,-1,0
6,7,860,519,41,101,-1,-1,-1,0
6,8,263,457,96,248,-1,-1,-1,0
7,1,1688,388,144,349,-1,-1,-1,0
7,2,1,235,145,670,-1,-1,-1,0
7,3,1302,462,66,197,-1,-1,-1,0
7,4,1273,539,42,120,-1,-1,-1,0
7,5,121,509,80,233,-1,-1,-1,0
7,6,1877,357,42,224,-1,-1,-1,0
7,7,860,519,43,93,-1,-1,-1,0
7,8,277,457,80,248,-1,-1,-1,0
7,12,971,555,39,46,-1,-1,-1,0
8,1,1688,389,143,349,-1,-1,-1,0
8,2,0,236,153,667,-1,-1,-1,0
8,3,1303,459,68,198,-1,-1,-1,0
8,4,1275,538,41,121,-1,-1,-1,0
8,5,119,507,81,234,-1,-1,-1,0
8,6,1873,359,46,226,-1,-1,-1,0
8,7,866,518,39,91,-1,-1,-1,0
8,8,284,457,73,246,-1,-1,-1,0
8,9,289,457,55,121,-1,-1,-1,0
8,12,972,547,38,52,-1,-1,-1,0
9,1,1691,390,139,349,-1,-1,-1,0
9,2,0,232,159,670,-1,-1,-1,0
9,3,1306,459,71,199,-1,-1,-1,0
9,4,1276,537,45,122,-1,-1,-1,0
9,5,120,507,77,236,-1,-1,-1,0
9,6,1871,368,48,221,-1,-1,-1,0
9,7,873,519,32,98,-1,-1,-1,0
9,8,287,457,71,245,-1,-1,-1,0
9,9,292,458,55,120,-1,-1,-1,0
9,10,549,398,70,105,-1,-1,-1,0
10,1,1692,392,138,350,-1,-1,-1,0
10,2,0,233,168,669,-1,-1,-1,0
10,3,1308,459,78,200,-1,-1,-1,0
10,4,1278,538,45,122,-1,-1,-1,0
10,5,120,500,76,243,-1,-1,-1,0
