3,1,403,149,72,212,-1,-1,-1,-1
3,2,348,218,21,51,-1,-1,-1,-1
3,3,480,153,72,214,-1,-1,-1,-1
3,5,136,213,19,48,-1,-1,-1,-1
3,6,302,221,14,42,-1,-1,-1,-1
3,9,325,224,10,38,-1,-1,-1,-1
3,11,385,183,33,118,-1,-1,-1,-1
3,12,312,224,9,38,-1,-1,-1,-1
3,13,319,225,11,38,-1,-1,-1,-1
3,16,297,223,10,39,-1,-1,-1,-1
4,1,402,148,75,212,-1,-1,-1,-1
4,2,348,218,25,53,-1,-1,-1,-1
4,3,486,152,69,214,-1,-1,-1,-1
4,5,132,215,20,48,-1,-1,-1,-1
4,6,302,221,14,43,-1,-1,-1,-1
4,9,325,227,9,36,-1,-1,-1,-1
4,11,384,182,35,121,-1,-1,-1,-1
4,12,328,225,12,40,-1,-1,-1,-1
4,13,316,226,14,39,-1,-1,-1,-1
4,16,311,225,9,39,-1,-1,-1,-1
5,1,407,146,74,215,-1,-1,-1,-1
5,2,349,217,26,53,-1,-1,-1,-1
5,3,484,152,76,214,-1,-1,-1,-1
5,5,133,213,16,47,-1,-1,-1,-1
5,6,303,220,15,44,-1,-1,-1,-1
5,9,340,228,11,36,-1,-1,-1,-1
5,11,386,181,35,123,-1,-1,-1,-1
5,12,325,224,10,40,-1,-1,-1,-1
5,13,315,225,14,39,-1,-1,-1,-1
5,16,316,224,9,41,-1,-1,-1,-1
5,23,174,225,13,23,-1,-1,-1,-1
6,1,407,146,76,218,-1,-1,-1,-1
6,2,349,219,26,52,-1,-1,-1,-1
6,3,488,151,75,218,-1,-1,-1,-1
6,5,131,213,15,47,-1,-1,-1,-1
6,6,302,220,16,45,-1,-1,-1,-1
6,9,341,227,12,35,-1,-1,-1,-1
6,11,384,180,36,127,-1,-1,-1,-1
6,12,326,225,11,39,-1,-1,-1,-1
6,13,316,226,12,38,-1,-1,-1,-1
6,16,297,223,10,40,-1,-1,-1,-1
6,23,175,225,9,22,-1,-1,-1,-1
6,24,88,220,17,33,-1,-1,-1,-1
6,27,104,222,22,29,-1,-1,-1,-1
7,1,414,148,72,217,-1,-1,-1,-1
7,2,351,217,25,52,-1,-1,-1,-1
7,3,497,151,68,221,-1,-1,-1,-1
7,5,125,212,18,48,-1,-1,-1,-1
7,6,303,219,15,45,-1,-1,-1,-1
7,9,342,226,11,37,-1,-1,-1,-1
7,11,384,180,37,129,-1,-1,-1,-1
7,12,325,223,10,39,-1,-1,-1,-1
7,13,318,224,14,39,-1,-1,-1,-1
7,16,296,223,11,39,-1,-1,-1,-1
7,23,177,226,8,20,-1,-1,-1,-1
7,24,89,220,15,32,-1,-1,-1,-1
7,27,108,222,23,31,-1,-1,-1,-1
8,1,416,152,74,217,-1,-1,-1,-1
8,2,358,218,18,54,-1,-1,-1,-1
8,3,497,156,74,220,-1,-1,-1,-1
8,5,123,212,17,51,-1,-1,-1,-1
8,6,303,221,14,44,-1,-1,-1,-1
8,9,341,227,11,38,-1,-1,-1,-1
8,11,384,179,38,133,-1,-1,-1,-1
8,12,327,222,11,40,-1,-1,-1,-1
8,13,317,225,14,40,-1,-1,-1,-1
8,16,296,223,12,41,-1,-1,-1,-1
8,23,177,225,11,21,-1,-1,-1,-1
8,24,88,219,15,34,-1,-1,-1,-1
8,27,103,220,21,33,-1,-1,-1,-1
9,1,420,154,74,216,-1,-1,-1,-1
9,2,359,219,18,54,-1,-1,-1,-1
9,3,496,157,76,220,-1,-1,-1,-1
9,5,118,213,22,51,-1,-1,-1,-1
9,6,301,223,16,44,-1,-1,-1,-1
9,9,325,226,10,39,-1,-1,-1,-1
9,11,384,178,41,137,-1,-1,-1,-1
9,12,339,219,14,48,-1,-1,-1,-1
9,13,315,226,15,41,-1,-1,-1,-1
9,16,296,225,12,41,-1,-1,-1,-1
9,23,177,225,10,22,-1,-1,-1,-1
9,24,89,220,18,35,-1,-1,-1,-1
9,27,106,219,15,37,-1,-1,-1,-1
10,1,426,154,72,216,-1,-1,-1,-1
10,2,362,220,21,52,-1,-1,-1,-1
10,3,502,157,77,220,-1,-1,-1,-1
10,5,117,212,20,50,-1,-1,-1,-1
10,6,303,221,14,45,-1,-1,-1,-1
10,9,324,225,11,40,-1,-1,-1,-1
10,11,383,174,45,142,-1,-1,-1,-1
10,12,339,226,14,41,-1,-1,-1,-1
10,13,315,225,14,41,-1,-1,-1,-1
10,16,297,224,10,41,-1,-1,-1,-1
10,23,176,224,13,23,-1,-1,-1,-1
10,24,88,220,20,34,-1,-1,-1,-1
10,27,105,215,16,39,-1,-1,-1,-1
11,1,431,152,73,214,-1,-1,-1,-1
11,2,367,222,16,51,-1,-1,-1,-1
11,3,509,156,71,217,-1,-1,-1,-1
11,5,114,216,21,49,-1,-1,-1,-1
11,6,303,222,16,47,-1,-1,-1,-1
11,9,325,226,12,41,-1,-1,-1,-1
11,11,385,173,48,145,-1,-1,-1,-1
11,12,339,230,15,39,-1,-1,-1,-1
11,13,317,228,13,40,-1,-1,-1,-1
11,16,301,224,10,44,-1,-1,-1,-1
11,23,178,226,9,22,-1,-1,-1,-1
11,24,90,223,19,33,-1,-1,-1,-1
11,27,103,221,15,35,-1,-1,-1,-1
12,1,435,151,75,211,-1,-1,-1,-1
12,2,369,222,16,52,-1,-1,-1,-1
12,3,511,156,74,214,-1,-1,-1,-1
12,5,112,217,20,48,-1,-1,-1,-1
12,6,303,223,16,47,-1,-1,-1,-1
12,9,321,228,13,40,-1,-1,-1,-1
12,11,385,171,50,151,-1,-1,-1,-1
12,12,341,233,13,36,-1,-1,-1,-1
12,13,317,229,12,39,-1,-1,-1,-1
12,16,295,225,13,42,-1,-1,-1,-1
12,23,178,226,10,23,-1,-1,-1,-1
12,24,91,224,18,32,-1,-1,-1,-1
13,1,443,150,70,215,-1,-1,-1,-1
13,2,370,223,19,51,-1,-1,-1,-1
13,3,512,153,76,219,-1,-1,-1,-1
13,6,303,222,17,47,-1,-1,-1,-1
13,9,323,227,13,41,-1,-1,-1,-1
13,11,383,170,53,157,-1,-1,-1,-1
13,12,342,231,13,37,-1,-1,-1,-1
13,13,317,232,9,36,-1,-1,-1,-1
13,16,299,223,10,44,-1,-1,-1,-1
13,38,354,232,7,21,-1,-1,-1,-1
13,41,431,250,25,46,-1,-1,-1,-1
14,1,447,149,74,216,-1,-1,-1,-1
14,2,373,221,22,53,-1,-1,-1,-1
14,3,521,153,70,221,-1,-1,-1,-1
14,6,306,222,15,47,-1,-1,-1,-1
14,9,323,226,14,42,-1,-1,-1,-1
14,11,383,168,57,160,-1,-1,-1,-1
14,12,343,231,12,37,-1,-1,-1,-1
14,13,317,233,9,34,-1,-1,-1,-1
14,16,298,222,13,45,-1,-1,-1,-1
14,23,147,230,12,17,-1,-1,-1,-1
14,24,98,221,13,34,-1,-1,-1,-1
14,38,354,231,8,22,-1,-1,-1,-1
14,41,431,223,25,71,-1,-1,-1,-1
15,1,454,150,73,220,-1,-1,-1,-1
15,2,374,206,25,68,-1,-1,-1,-1
15,3,527,155,67,222,-1,-1,-1,-1
15,5,102,218,23,45,-1,-1,-1,-1
15,6,307,222,16,49,-1,-1,-1,-1
15,9,325,228,13,42,-1,-1,-1,-1
15,11,389,168,57,167,-1,-1,-1,-1
15,12,344,229,12,40,-1,-1,-1,-1
15,13,317,232,9,37,-1,-1,-1,-1
15,16,300,224,12,44,-1,-1,-1,-1
15,23,148,232,11,16,-1,-1,-1,-1
15,24,100,221,12,35,-1,-1,-1,-1
15,27,99,220,15,38,-1,-1,-1,-1
15,38,276,232,7,21,-1,-1,-1,-1
15,41,429,215,21,82,-1,-1,-1,-1
15,44,600,232,31,90,-1,-1,-1,-1
16,1,458,151,75,220,-1,-1,-1,-1
16,2,376,208,25,67,-1,-1,-1,-1
16,3,531,156,69,223,-1,-1,-1,-1
16,5,100,219,22,44,-1,-1,-1,-1
16,6,308,222,14,48,-1,-1,-1,-1
16,9,319,223,9,46,-1,-1,-1,-1
16,11,386,162,63,176,-1,-1,-1,-1
16,12,346,229,13,41,-1,-1,-1,-1
16,13,327,227,13,40,-1,-1,-1,-1
16,16,301,222,13,46,-1,-1,-1,-1
16,23,152,231,7,15,-1,-1,-1,-1
16,27,100,219,14,38,-1,-1,-1,-1
16,38,222,229,8,19,-1,-1,-1,-1
16,41,429,233,23,68,-1,-1,-1,-1
16,44,607,229,28,93,-1,-1,-1,-1
17,1,461,151,75,218,-1,-1,-1,-1
17,2,379,211,24,63,-1,-1,-1,-1
17,3,537,156,70,224,-1,-1,-1,-1
17,6,309,222,16,47,-1,-1,-1,-1
17,9,330,224,13,45,-1,-1,-1,-1
17,11,387,158,65,182,-1,-1,-1,-1
17,12,346,228,15,42,-1,-1,-1,-1
17,13,325,225,13,42,-1,-1,-1,-1
17,16,303,221,11,35,-1,-1,-1,-1
17,23,151,231,11,15,-1,-1,-1,-1
17,27,100,219,14,38,-1,-1,-1,-1
17,38,190,230,11,20,-1,-1,-1,-1
17,41,428,230,26,76,-1,-1,-1,-1
17,44,611,225,28,97,-1,-1,-1,-1
17,46,370,234,12,28,-1,-1,-1,-1
18,1,466,152,72,221,-1,-1,-1,-1
18,2,384,222,20,54,-1,-1,-1,-1
18,3,543,155,68,225,-1,-1,-1,-1
18,5,102,213,19,49,-1,-1,-1,-1
18,6,309,222,17,49,-1,-1,-1,-1
18,9,305,223,12,45,-1,-1,-1,-1
18,11,392,153,64,188,-1,-1,-1,-1
18,12,333,226,13,43,-1,-1,-1,-1
18,13,322,227,14,43,-1,-1,-1,-1
18,16,303,224,11,30,-1,-1,-1,-1
18,23,149,231,12,15,-1,-1,-1,-1
18,38,162,229,11,21,-1,-1,-1,-1
18,41,384,191,24,84,-1,-1,-1,-1
18,44,616,225,23,99,-1,-1,-1,-1
18,46,372,233,13,29,-1,-1,-1,-1
19,1,469,151,75,217,-1,-1,-1,-1
19,2,347,219,17,50,-1,-1,-1,-1
